tipo_label,pixels
3,"[[[ 74 169]]

 [[ 75 168]]

 [[ 76 169]]

 [[ 78 169]]

 [[ 81 172]]

 [[ 81 174]]

 [[ 82 175]]

 [[ 81 176]]

 [[ 81 178]]

 [[ 78 181]]

 [[ 76 181]]

 [[ 75 182]]

 [[ 74 181]]

 [[ 72 181]]

 [[ 69 178]]

 [[ 69 176]]

 [[ 68 175]]

 [[ 69 174]]

 [[ 69 172]]

 [[ 72 169]]]"
3,"[[[ 24 167]]

 [[ 25 166]]

 [[ 26 167]]

 [[ 28 167]]

 [[ 29 168]]

 [[ 30 168]]

 [[ 32 170]]

 [[ 32 171]]

 [[ 33 172]]

 [[ 33 174]]

 [[ 34 175]]

 [[ 33 176]]

 [[ 33 178]]

 [[ 32 179]]

 [[ 32 180]]

 [[ 30 182]]

 [[ 29 182]]

 [[ 28 183]]

 [[ 26 183]]

 [[ 25 184]]

 [[ 24 183]]

 [[ 22 183]]

 [[ 21 182]]

 [[ 20 182]]

 [[ 18 180]]

 [[ 18 179]]

 [[ 17 178]]

 [[ 17 176]]

 [[ 16 175]]

 [[ 17 174]]

 [[ 17 172]]

 [[ 18 171]]

 [[ 18 170]]

 [[ 20 168]]

 [[ 21 168]]

 [[ 22 167]]]"
3,"[[[174 166]]

 [[175 165]]

 [[176 166]]

 [[179 166]]

 [[184 171]]

 [[184 174]]

 [[185 175]]

 [[184 176]]

 [[184 179]]

 [[179 184]]

 [[176 184]]

 [[175 185]]

 [[174 184]]

 [[171 184]]

 [[166 179]]

 [[166 176]]

 [[165 175]]

 [[166 174]]

 [[166 171]]

 [[171 166]]]"
3,"[[[774 165]]

 [[775 164]]

 [[776 165]]

 [[779 165]]

 [[780 166]]

 [[781 166]]

 [[784 169]]

 [[784 170]]

 [[785 171]]

 [[785 174]]

 [[786 175]]

 [[785 176]]

 [[785 179]]

 [[784 180]]

 [[784 181]]

 [[781 184]]

 [[780 184]]

 [[779 185]]

 [[776 185]]

 [[775 186]]

 [[774 185]]

 [[771 185]]

 [[770 184]]

 [[769 184]]

 [[766 181]]

 [[766 180]]

 [[765 179]]

 [[765 176]]

 [[764 175]]

 [[765 174]]

 [[765 171]]

 [[766 170]]

 [[766 169]]

 [[769 166]]

 [[770 166]]

 [[771 165]]]"
3,"[[[724 165]]

 [[725 164]]

 [[726 165]]

 [[729 165]]

 [[730 166]]

 [[731 166]]

 [[734 169]]

 [[734 170]]

 [[735 171]]

 [[735 174]]

 [[736 175]]

 [[735 176]]

 [[735 179]]

 [[734 180]]

 [[734 181]]

 [[731 184]]

 [[730 184]]

 [[729 185]]

 [[726 185]]

 [[725 186]]

 [[724 185]]

 [[721 185]]

 [[720 184]]

 [[719 184]]

 [[716 181]]

 [[716 180]]

 [[715 179]]

 [[715 176]]

 [[714 175]]

 [[715 174]]

 [[715 171]]

 [[716 170]]

 [[716 169]]

 [[719 166]]

 [[720 166]]

 [[721 165]]]"
3,"[[[674 165]]

 [[675 164]]

 [[676 165]]

 [[679 165]]

 [[680 166]]

 [[681 166]]

 [[684 169]]

 [[684 170]]

 [[685 171]]

 [[685 174]]

 [[686 175]]

 [[685 176]]

 [[685 179]]

 [[684 180]]

 [[684 181]]

 [[681 184]]

 [[680 184]]

 [[679 185]]

 [[676 185]]

 [[675 186]]

 [[674 185]]

 [[671 185]]

 [[670 184]]

 [[669 184]]

 [[666 181]]

 [[666 180]]

 [[665 179]]

 [[665 176]]

 [[664 175]]

 [[665 174]]

 [[665 171]]

 [[666 170]]

 [[666 169]]

 [[669 166]]

 [[670 166]]

 [[671 165]]]"
3,"[[[474 165]]

 [[475 164]]

 [[476 165]]

 [[479 165]]

 [[480 166]]

 [[481 166]]

 [[484 169]]

 [[484 170]]

 [[485 171]]

 [[485 174]]

 [[486 175]]

 [[485 176]]

 [[485 179]]

 [[484 180]]

 [[484 181]]

 [[481 184]]

 [[480 184]]

 [[479 185]]

 [[476 185]]

 [[475 186]]

 [[474 185]]

 [[471 185]]

 [[470 184]]

 [[469 184]]

 [[466 181]]

 [[466 180]]

 [[465 179]]

 [[465 176]]

 [[464 175]]

 [[465 174]]

 [[465 171]]

 [[466 170]]

 [[466 169]]

 [[469 166]]

 [[470 166]]

 [[471 165]]]"
3,"[[[874 164]]

 [[875 163]]

 [[876 164]]

 [[879 164]]

 [[880 165]]

 [[881 165]]

 [[885 169]]

 [[885 170]]

 [[886 171]]

 [[886 174]]

 [[887 175]]

 [[886 176]]

 [[886 179]]

 [[885 180]]

 [[885 181]]

 [[881 185]]

 [[880 185]]

 [[879 186]]

 [[876 186]]

 [[875 187]]

 [[874 186]]

 [[871 186]]

 [[870 185]]

 [[869 185]]

 [[865 181]]

 [[865 180]]

 [[864 179]]

 [[864 176]]

 [[863 175]]

 [[864 174]]

 [[864 171]]

 [[865 170]]

 [[865 169]]

 [[869 165]]

 [[870 165]]

 [[871 164]]]"
3,"[[[524 163]]

 [[525 162]]

 [[526 163]]

 [[529 163]]

 [[530 164]]

 [[531 164]]

 [[536 169]]

 [[536 170]]

 [[537 171]]

 [[537 174]]

 [[538 175]]

 [[537 176]]

 [[537 179]]

 [[536 180]]

 [[536 181]]

 [[531 186]]

 [[530 186]]

 [[529 187]]

 [[526 187]]

 [[525 188]]

 [[524 187]]

 [[521 187]]

 [[520 186]]

 [[519 186]]

 [[514 181]]

 [[514 180]]

 [[513 179]]

 [[513 176]]

 [[512 175]]

 [[513 174]]

 [[513 171]]

 [[514 170]]

 [[514 169]]

 [[519 164]]

 [[520 164]]

 [[521 163]]]"
3,"[[[324 163]]

 [[325 162]]

 [[326 163]]

 [[329 163]]

 [[330 164]]

 [[331 164]]

 [[336 169]]

 [[336 170]]

 [[337 171]]

 [[337 174]]

 [[338 175]]

 [[337 176]]

 [[337 179]]

 [[336 180]]

 [[336 181]]

 [[331 186]]

 [[330 186]]

 [[329 187]]

 [[326 187]]

 [[325 188]]

 [[324 187]]

 [[321 187]]

 [[320 186]]

 [[319 186]]

 [[314 181]]

 [[314 180]]

 [[313 179]]

 [[313 176]]

 [[312 175]]

 [[313 174]]

 [[313 171]]

 [[314 170]]

 [[314 169]]

 [[319 164]]

 [[320 164]]

 [[321 163]]]"
3,"[[[424 162]]

 [[425 161]]

 [[426 162]]

 [[430 162]]

 [[432 164]]

 [[433 164]]

 [[436 167]]

 [[436 168]]

 [[438 170]]

 [[438 174]]

 [[439 175]]

 [[438 176]]

 [[438 180]]

 [[436 182]]

 [[436 183]]

 [[433 186]]

 [[432 186]]

 [[430 188]]

 [[426 188]]

 [[425 189]]

 [[424 188]]

 [[420 188]]

 [[418 186]]

 [[417 186]]

 [[414 183]]

 [[414 182]]

 [[412 180]]

 [[412 176]]

 [[411 175]]

 [[412 174]]

 [[412 170]]

 [[414 168]]

 [[414 167]]

 [[417 164]]

 [[418 164]]

 [[420 162]]]"
3,"[[[974 161]]

 [[975 160]]

 [[976 161]]

 [[980 161]]

 [[981 162]]

 [[982 162]]

 [[988 168]]

 [[988 169]]

 [[989 170]]

 [[989 174]]

 [[990 175]]

 [[989 176]]

 [[989 180]]

 [[988 181]]

 [[988 182]]

 [[982 188]]

 [[981 188]]

 [[980 189]]

 [[976 189]]

 [[975 190]]

 [[974 189]]

 [[970 189]]

 [[969 188]]

 [[968 188]]

 [[962 182]]

 [[962 181]]

 [[961 180]]

 [[961 176]]

 [[960 175]]

 [[961 174]]

 [[961 170]]

 [[962 169]]

 [[962 168]]

 [[968 162]]

 [[969 162]]

 [[970 161]]]"
3,"[[[224 161]]

 [[225 160]]

 [[226 161]]

 [[230 161]]

 [[231 162]]

 [[232 162]]

 [[238 168]]

 [[238 169]]

 [[239 170]]

 [[239 174]]

 [[240 175]]

 [[239 176]]

 [[239 180]]

 [[238 181]]

 [[238 182]]

 [[232 188]]

 [[231 188]]

 [[230 189]]

 [[226 189]]

 [[225 190]]

 [[224 189]]

 [[220 189]]

 [[219 188]]

 [[218 188]]

 [[212 182]]

 [[212 181]]

 [[211 180]]

 [[211 176]]

 [[210 175]]

 [[211 174]]

 [[211 170]]

 [[212 169]]

 [[212 168]]

 [[218 162]]

 [[219 162]]

 [[220 161]]]"
3,"[[[824 160]]

 [[825 159]]

 [[826 160]]

 [[830 160]]

 [[831 161]]

 [[832 161]]

 [[833 162]]

 [[834 162]]

 [[838 166]]

 [[838 167]]

 [[839 168]]

 [[839 169]]

 [[840 170]]

 [[840 174]]

 [[841 175]]

 [[840 176]]

 [[840 180]]

 [[839 181]]

 [[839 182]]

 [[838 183]]

 [[838 184]]

 [[834 188]]

 [[833 188]]

 [[832 189]]

 [[831 189]]

 [[830 190]]

 [[826 190]]

 [[825 191]]

 [[824 190]]

 [[820 190]]

 [[819 189]]

 [[818 189]]

 [[817 188]]

 [[816 188]]

 [[812 184]]

 [[812 183]]

 [[811 182]]

 [[811 181]]

 [[810 180]]

 [[810 176]]

 [[809 175]]

 [[810 174]]

 [[810 170]]

 [[811 169]]

 [[811 168]]

 [[812 167]]

 [[812 166]]

 [[816 162]]

 [[817 162]]

 [[818 161]]

 [[819 161]]

 [[820 160]]]"
3,"[[[624 159]]

 [[625 158]]

 [[626 159]]

 [[630 159]]

 [[631 160]]

 [[632 160]]

 [[633 161]]

 [[634 161]]

 [[639 166]]

 [[639 167]]

 [[640 168]]

 [[640 169]]

 [[641 170]]

 [[641 174]]

 [[642 175]]

 [[641 176]]

 [[641 180]]

 [[640 181]]

 [[640 182]]

 [[639 183]]

 [[639 184]]

 [[634 189]]

 [[633 189]]

 [[632 190]]

 [[631 190]]

 [[630 191]]

 [[626 191]]

 [[625 192]]

 [[624 191]]

 [[620 191]]

 [[619 190]]

 [[618 190]]

 [[617 189]]

 [[616 189]]

 [[611 184]]

 [[611 183]]

 [[610 182]]

 [[610 181]]

 [[609 180]]

 [[609 176]]

 [[608 175]]

 [[609 174]]

 [[609 170]]

 [[610 169]]

 [[610 168]]

 [[611 167]]

 [[611 166]]

 [[616 161]]

 [[617 161]]

 [[618 160]]

 [[619 160]]

 [[620 159]]]"
3,"[[[274 158]]

 [[275 157]]

 [[276 158]]

 [[280 158]]

 [[281 159]]

 [[283 159]]

 [[286 162]]

 [[287 162]]

 [[288 163]]

 [[288 164]]

 [[291 167]]

 [[291 169]]

 [[292 170]]

 [[292 174]]

 [[293 175]]

 [[292 176]]

 [[292 180]]

 [[291 181]]

 [[291 183]]

 [[288 186]]

 [[288 187]]

 [[287 188]]

 [[286 188]]

 [[283 191]]

 [[281 191]]

 [[280 192]]

 [[276 192]]

 [[275 193]]

 [[274 192]]

 [[270 192]]

 [[269 191]]

 [[267 191]]

 [[264 188]]

 [[263 188]]

 [[262 187]]

 [[262 186]]

 [[259 183]]

 [[259 181]]

 [[258 180]]

 [[258 176]]

 [[257 175]]

 [[258 174]]

 [[258 170]]

 [[259 169]]

 [[259 167]]

 [[262 164]]

 [[262 163]]

 [[263 162]]

 [[264 162]]

 [[267 159]]

 [[269 159]]

 [[270 158]]]"
3,"[[[374 155]]

 [[375 154]]

 [[376 155]]

 [[381 155]]

 [[382 156]]

 [[383 156]]

 [[384 157]]

 [[385 157]]

 [[386 158]]

 [[387 158]]

 [[392 163]]

 [[392 164]]

 [[393 165]]

 [[393 166]]

 [[394 167]]

 [[394 168]]

 [[395 169]]

 [[395 174]]

 [[396 175]]

 [[395 176]]

 [[395 181]]

 [[394 182]]

 [[394 183]]

 [[393 184]]

 [[393 185]]

 [[392 186]]

 [[392 187]]

 [[387 192]]

 [[386 192]]

 [[385 193]]

 [[384 193]]

 [[383 194]]

 [[382 194]]

 [[381 195]]

 [[376 195]]

 [[375 196]]

 [[374 195]]

 [[369 195]]

 [[368 194]]

 [[367 194]]

 [[366 193]]

 [[365 193]]

 [[364 192]]

 [[363 192]]

 [[358 187]]

 [[358 186]]

 [[357 185]]

 [[357 184]]

 [[356 183]]

 [[356 182]]

 [[355 181]]

 [[355 176]]

 [[354 175]]

 [[355 174]]

 [[355 169]]

 [[356 168]]

 [[356 167]]

 [[357 166]]

 [[357 165]]

 [[358 164]]

 [[358 163]]

 [[363 158]]

 [[364 158]]

 [[365 157]]

 [[366 157]]

 [[367 156]]

 [[368 156]]

 [[369 155]]]"
3,"[[[574 120]]

 [[575 119]]

 [[576 120]]

 [[578 120]]

 [[580 122]]

 [[580 124]]

 [[581 125]]

 [[580 126]]

 [[580 128]]

 [[578 130]]

 [[576 130]]

 [[575 131]]

 [[574 130]]

 [[572 130]]

 [[570 128]]

 [[570 126]]

 [[569 125]]

 [[570 124]]

 [[570 122]]

 [[572 120]]]"
3,"[[[374 120]]

 [[375 119]]

 [[376 120]]

 [[378 120]]

 [[380 122]]

 [[380 124]]

 [[381 125]]

 [[380 126]]

 [[380 128]]

 [[378 130]]

 [[376 130]]

 [[375 131]]

 [[374 130]]

 [[372 130]]

 [[370 128]]

 [[370 126]]

 [[369 125]]

 [[370 124]]

 [[370 122]]

 [[372 120]]]"
3,"[[[ 74 118]]

 [[ 75 117]]

 [[ 76 118]]

 [[ 78 118]]

 [[ 82 122]]

 [[ 82 124]]

 [[ 83 125]]

 [[ 82 126]]

 [[ 82 128]]

 [[ 78 132]]

 [[ 76 132]]

 [[ 75 133]]

 [[ 74 132]]

 [[ 72 132]]

 [[ 68 128]]

 [[ 68 126]]

 [[ 67 125]]

 [[ 68 124]]

 [[ 68 122]]

 [[ 72 118]]]"
3,"[[[424 117]]

 [[425 116]]

 [[426 117]]

 [[428 117]]

 [[429 118]]

 [[430 118]]

 [[432 120]]

 [[432 121]]

 [[433 122]]

 [[433 124]]

 [[434 125]]

 [[433 126]]

 [[433 128]]

 [[432 129]]

 [[432 130]]

 [[430 132]]

 [[429 132]]

 [[428 133]]

 [[426 133]]

 [[425 134]]

 [[424 133]]

 [[422 133]]

 [[421 132]]

 [[420 132]]

 [[418 130]]

 [[418 129]]

 [[417 128]]

 [[417 126]]

 [[416 125]]

 [[417 124]]

 [[417 122]]

 [[418 121]]

 [[418 120]]

 [[420 118]]

 [[421 118]]

 [[422 117]]]"
3,"[[[924 116]]

 [[925 115]]

 [[926 116]]

 [[929 116]]

 [[934 121]]

 [[934 124]]

 [[935 125]]

 [[934 126]]

 [[934 129]]

 [[929 134]]

 [[926 134]]

 [[925 135]]

 [[924 134]]

 [[921 134]]

 [[916 129]]

 [[916 126]]

 [[915 125]]

 [[916 124]]

 [[916 121]]

 [[921 116]]]"
3,"[[[474 116]]

 [[475 115]]

 [[476 116]]

 [[479 116]]

 [[484 121]]

 [[484 124]]

 [[485 125]]

 [[484 126]]

 [[484 129]]

 [[479 134]]

 [[476 134]]

 [[475 135]]

 [[474 134]]

 [[471 134]]

 [[466 129]]

 [[466 126]]

 [[465 125]]

 [[466 124]]

 [[466 121]]

 [[471 116]]]"
3,"[[[524 115]]

 [[525 114]]

 [[526 115]]

 [[529 115]]

 [[530 116]]

 [[531 116]]

 [[534 119]]

 [[534 120]]

 [[535 121]]

 [[535 124]]

 [[536 125]]

 [[535 126]]

 [[535 129]]

 [[534 130]]

 [[534 131]]

 [[531 134]]

 [[530 134]]

 [[529 135]]

 [[526 135]]

 [[525 136]]

 [[524 135]]

 [[521 135]]

 [[520 134]]

 [[519 134]]

 [[516 131]]

 [[516 130]]

 [[515 129]]

 [[515 126]]

 [[514 125]]

 [[515 124]]

 [[515 121]]

 [[516 120]]

 [[516 119]]

 [[519 116]]

 [[520 116]]

 [[521 115]]]"
3,"[[[774 114]]

 [[775 113]]

 [[776 114]]

 [[779 114]]

 [[780 115]]

 [[781 115]]

 [[785 119]]

 [[785 120]]

 [[786 121]]

 [[786 124]]

 [[787 125]]

 [[786 126]]

 [[786 129]]

 [[785 130]]

 [[785 131]]

 [[781 135]]

 [[780 135]]

 [[779 136]]

 [[776 136]]

 [[775 137]]

 [[774 136]]

 [[771 136]]

 [[770 135]]

 [[769 135]]

 [[765 131]]

 [[765 130]]

 [[764 129]]

 [[764 126]]

 [[763 125]]

 [[764 124]]

 [[764 121]]

 [[765 120]]

 [[765 119]]

 [[769 115]]

 [[770 115]]

 [[771 114]]]"
3,"[[[174 114]]

 [[175 113]]

 [[176 114]]

 [[179 114]]

 [[180 115]]

 [[181 115]]

 [[185 119]]

 [[185 120]]

 [[186 121]]

 [[186 124]]

 [[187 125]]

 [[186 126]]

 [[186 129]]

 [[185 130]]

 [[185 131]]

 [[181 135]]

 [[180 135]]

 [[179 136]]

 [[176 136]]

 [[175 137]]

 [[174 136]]

 [[171 136]]

 [[170 135]]

 [[169 135]]

 [[165 131]]

 [[165 130]]

 [[164 129]]

 [[164 126]]

 [[163 125]]

 [[164 124]]

 [[164 121]]

 [[165 120]]

 [[165 119]]

 [[169 115]]

 [[170 115]]

 [[171 114]]]"
3,"[[[224 113]]

 [[225 112]]

 [[226 113]]

 [[229 113]]

 [[230 114]]

 [[231 114]]

 [[236 119]]

 [[236 120]]

 [[237 121]]

 [[237 124]]

 [[238 125]]

 [[237 126]]

 [[237 129]]

 [[236 130]]

 [[236 131]]

 [[231 136]]

 [[230 136]]

 [[229 137]]

 [[226 137]]

 [[225 138]]

 [[224 137]]

 [[221 137]]

 [[220 136]]

 [[219 136]]

 [[214 131]]

 [[214 130]]

 [[213 129]]

 [[213 126]]

 [[212 125]]

 [[213 124]]

 [[213 121]]

 [[214 120]]

 [[214 119]]

 [[219 114]]

 [[220 114]]

 [[221 113]]]"
3,"[[[124 113]]

 [[125 112]]

 [[126 113]]

 [[129 113]]

 [[130 114]]

 [[131 114]]

 [[136 119]]

 [[136 120]]

 [[137 121]]

 [[137 124]]

 [[138 125]]

 [[137 126]]

 [[137 129]]

 [[136 130]]

 [[136 131]]

 [[131 136]]

 [[130 136]]

 [[129 137]]

 [[126 137]]

 [[125 138]]

 [[124 137]]

 [[121 137]]

 [[120 136]]

 [[119 136]]

 [[114 131]]

 [[114 130]]

 [[113 129]]

 [[113 126]]

 [[112 125]]

 [[113 124]]

 [[113 121]]

 [[114 120]]

 [[114 119]]

 [[119 114]]

 [[120 114]]

 [[121 113]]]"
3,"[[[724 112]]

 [[725 111]]

 [[726 112]]

 [[730 112]]

 [[732 114]]

 [[733 114]]

 [[736 117]]

 [[736 118]]

 [[738 120]]

 [[738 124]]

 [[739 125]]

 [[738 126]]

 [[738 130]]

 [[736 132]]

 [[736 133]]

 [[733 136]]

 [[732 136]]

 [[730 138]]

 [[726 138]]

 [[725 139]]

 [[724 138]]

 [[720 138]]

 [[718 136]]

 [[717 136]]

 [[714 133]]

 [[714 132]]

 [[712 130]]

 [[712 126]]

 [[711 125]]

 [[712 124]]

 [[712 120]]

 [[714 118]]

 [[714 117]]

 [[717 114]]

 [[718 114]]

 [[720 112]]]"
3,"[[[974 111]]

 [[975 110]]

 [[976 111]]

 [[980 111]]

 [[981 112]]

 [[982 112]]

 [[988 118]]

 [[988 119]]

 [[989 120]]

 [[989 124]]

 [[990 125]]

 [[989 126]]

 [[989 130]]

 [[988 131]]

 [[988 132]]

 [[982 138]]

 [[981 138]]

 [[980 139]]

 [[976 139]]

 [[975 140]]

 [[974 139]]

 [[970 139]]

 [[969 138]]

 [[968 138]]

 [[962 132]]

 [[962 131]]

 [[961 130]]

 [[961 126]]

 [[960 125]]

 [[961 124]]

 [[961 120]]

 [[962 119]]

 [[962 118]]

 [[968 112]]

 [[969 112]]

 [[970 111]]]"
3,"[[[ 24 111]]

 [[ 25 110]]

 [[ 26 111]]

 [[ 30 111]]

 [[ 31 112]]

 [[ 32 112]]

 [[ 38 118]]

 [[ 38 119]]

 [[ 39 120]]

 [[ 39 124]]

 [[ 40 125]]

 [[ 39 126]]

 [[ 39 130]]

 [[ 38 131]]

 [[ 38 132]]

 [[ 32 138]]

 [[ 31 138]]

 [[ 30 139]]

 [[ 26 139]]

 [[ 25 140]]

 [[ 24 139]]

 [[ 20 139]]

 [[ 19 138]]

 [[ 18 138]]

 [[ 12 132]]

 [[ 12 131]]

 [[ 11 130]]

 [[ 11 126]]

 [[ 10 125]]

 [[ 11 124]]

 [[ 11 120]]

 [[ 12 119]]

 [[ 12 118]]

 [[ 18 112]]

 [[ 19 112]]

 [[ 20 111]]]"
3,"[[[874 110]]

 [[875 109]]

 [[876 110]]

 [[880 110]]

 [[881 111]]

 [[882 111]]

 [[883 112]]

 [[884 112]]

 [[888 116]]

 [[888 117]]

 [[889 118]]

 [[889 119]]

 [[890 120]]

 [[890 124]]

 [[891 125]]

 [[890 126]]

 [[890 130]]

 [[889 131]]

 [[889 132]]

 [[888 133]]

 [[888 134]]

 [[884 138]]

 [[883 138]]

 [[882 139]]

 [[881 139]]

 [[880 140]]

 [[876 140]]

 [[875 141]]

 [[874 140]]

 [[870 140]]

 [[869 139]]

 [[868 139]]

 [[867 138]]

 [[866 138]]

 [[862 134]]

 [[862 133]]

 [[861 132]]

 [[861 131]]

 [[860 130]]

 [[860 126]]

 [[859 125]]

 [[860 124]]

 [[860 120]]

 [[861 119]]

 [[861 118]]

 [[862 117]]

 [[862 116]]

 [[866 112]]

 [[867 112]]

 [[868 111]]

 [[869 111]]

 [[870 110]]]"
3,"[[[824 110]]

 [[825 109]]

 [[826 110]]

 [[830 110]]

 [[831 111]]

 [[832 111]]

 [[833 112]]

 [[834 112]]

 [[838 116]]

 [[838 117]]

 [[839 118]]

 [[839 119]]

 [[840 120]]

 [[840 124]]

 [[841 125]]

 [[840 126]]

 [[840 130]]

 [[839 131]]

 [[839 132]]

 [[838 133]]

 [[838 134]]

 [[834 138]]

 [[833 138]]

 [[832 139]]

 [[831 139]]

 [[830 140]]

 [[826 140]]

 [[825 141]]

 [[824 140]]

 [[820 140]]

 [[819 139]]

 [[818 139]]

 [[817 138]]

 [[816 138]]

 [[812 134]]

 [[812 133]]

 [[811 132]]

 [[811 131]]

 [[810 130]]

 [[810 126]]

 [[809 125]]

 [[810 124]]

 [[810 120]]

 [[811 119]]

 [[811 118]]

 [[812 117]]

 [[812 116]]

 [[816 112]]

 [[817 112]]

 [[818 111]]

 [[819 111]]

 [[820 110]]]"
3,"[[[674 110]]

 [[675 109]]

 [[676 110]]

 [[680 110]]

 [[681 111]]

 [[682 111]]

 [[683 112]]

 [[684 112]]

 [[688 116]]

 [[688 117]]

 [[689 118]]

 [[689 119]]

 [[690 120]]

 [[690 124]]

 [[691 125]]

 [[690 126]]

 [[690 130]]

 [[689 131]]

 [[689 132]]

 [[688 133]]

 [[688 134]]

 [[684 138]]

 [[683 138]]

 [[682 139]]

 [[681 139]]

 [[680 140]]

 [[676 140]]

 [[675 141]]

 [[674 140]]

 [[670 140]]

 [[669 139]]

 [[668 139]]

 [[667 138]]

 [[666 138]]

 [[662 134]]

 [[662 133]]

 [[661 132]]

 [[661 131]]

 [[660 130]]

 [[660 126]]

 [[659 125]]

 [[660 124]]

 [[660 120]]

 [[661 119]]

 [[661 118]]

 [[662 117]]

 [[662 116]]

 [[666 112]]

 [[667 112]]

 [[668 111]]

 [[669 111]]

 [[670 110]]]"
3,"[[[324 110]]

 [[325 109]]

 [[326 110]]

 [[330 110]]

 [[331 111]]

 [[332 111]]

 [[333 112]]

 [[334 112]]

 [[338 116]]

 [[338 117]]

 [[339 118]]

 [[339 119]]

 [[340 120]]

 [[340 124]]

 [[341 125]]

 [[340 126]]

 [[340 130]]

 [[339 131]]

 [[339 132]]

 [[338 133]]

 [[338 134]]

 [[334 138]]

 [[333 138]]

 [[332 139]]

 [[331 139]]

 [[330 140]]

 [[326 140]]

 [[325 141]]

 [[324 140]]

 [[320 140]]

 [[319 139]]

 [[318 139]]

 [[317 138]]

 [[316 138]]

 [[312 134]]

 [[312 133]]

 [[311 132]]

 [[311 131]]

 [[310 130]]

 [[310 126]]

 [[309 125]]

 [[310 124]]

 [[310 120]]

 [[311 119]]

 [[311 118]]

 [[312 117]]

 [[312 116]]

 [[316 112]]

 [[317 112]]

 [[318 111]]

 [[319 111]]

 [[320 110]]]"
3,"[[[624 108]]

 [[625 107]]

 [[626 108]]

 [[630 108]]

 [[631 109]]

 [[633 109]]

 [[636 112]]

 [[637 112]]

 [[638 113]]

 [[638 114]]

 [[641 117]]

 [[641 119]]

 [[642 120]]

 [[642 124]]

 [[643 125]]

 [[642 126]]

 [[642 130]]

 [[641 131]]

 [[641 133]]

 [[638 136]]

 [[638 137]]

 [[637 138]]

 [[636 138]]

 [[633 141]]

 [[631 141]]

 [[630 142]]

 [[626 142]]

 [[625 143]]

 [[624 142]]

 [[620 142]]

 [[619 141]]

 [[617 141]]

 [[614 138]]

 [[613 138]]

 [[612 137]]

 [[612 136]]

 [[609 133]]

 [[609 131]]

 [[608 130]]

 [[608 126]]

 [[607 125]]

 [[608 124]]

 [[608 120]]

 [[609 119]]

 [[609 117]]

 [[612 114]]

 [[612 113]]

 [[613 112]]

 [[614 112]]

 [[617 109]]

 [[619 109]]

 [[620 108]]]"
3,"[[[274 106]]

 [[275 105]]

 [[276 106]]

 [[281 106]]

 [[282 107]]

 [[283 107]]

 [[284 108]]

 [[285 108]]

 [[292 115]]

 [[292 116]]

 [[293 117]]

 [[293 118]]

 [[294 119]]

 [[294 124]]

 [[295 125]]

 [[294 126]]

 [[294 131]]

 [[293 132]]

 [[293 133]]

 [[292 134]]

 [[292 135]]

 [[285 142]]

 [[284 142]]

 [[283 143]]

 [[282 143]]

 [[281 144]]

 [[276 144]]

 [[275 145]]

 [[274 144]]

 [[269 144]]

 [[268 143]]

 [[267 143]]

 [[266 142]]

 [[265 142]]

 [[258 135]]

 [[258 134]]

 [[257 133]]

 [[257 132]]

 [[256 131]]

 [[256 126]]

 [[255 125]]

 [[256 124]]

 [[256 119]]

 [[257 118]]

 [[257 117]]

 [[258 116]]

 [[258 115]]

 [[265 108]]

 [[266 108]]

 [[267 107]]

 [[268 107]]

 [[269 106]]]"
3,"[[[24 70]]

 [[25 69]]

 [[26 70]]

 [[28 70]]

 [[30 72]]

 [[30 74]]

 [[31 75]]

 [[30 76]]

 [[30 78]]

 [[28 80]]

 [[26 80]]

 [[25 81]]

 [[24 80]]

 [[22 80]]

 [[20 78]]

 [[20 76]]

 [[19 75]]

 [[20 74]]

 [[20 72]]

 [[22 70]]]"
3,"[[[624  69]]

 [[625  68]]

 [[626  69]]

 [[628  69]]

 [[631  72]]

 [[631  74]]

 [[632  75]]

 [[631  76]]

 [[631  78]]

 [[628  81]]

 [[626  81]]

 [[625  82]]

 [[624  81]]

 [[622  81]]

 [[619  78]]

 [[619  76]]

 [[618  75]]

 [[619  74]]

 [[619  72]]

 [[622  69]]]"
3,"[[[574  69]]

 [[575  68]]

 [[576  69]]

 [[578  69]]

 [[581  72]]

 [[581  74]]

 [[582  75]]

 [[581  76]]

 [[581  78]]

 [[578  81]]

 [[576  81]]

 [[575  82]]

 [[574  81]]

 [[572  81]]

 [[569  78]]

 [[569  76]]

 [[568  75]]

 [[569  74]]

 [[569  72]]

 [[572  69]]]"
3,"[[[674  68]]

 [[675  67]]

 [[676  68]]

 [[678  68]]

 [[682  72]]

 [[682  74]]

 [[683  75]]

 [[682  76]]

 [[682  78]]

 [[678  82]]

 [[676  82]]

 [[675  83]]

 [[674  82]]

 [[672  82]]

 [[668  78]]

 [[668  76]]

 [[667  75]]

 [[668  74]]

 [[668  72]]

 [[672  68]]]"
3,"[[[374  68]]

 [[375  67]]

 [[376  68]]

 [[378  68]]

 [[382  72]]

 [[382  74]]

 [[383  75]]

 [[382  76]]

 [[382  78]]

 [[378  82]]

 [[376  82]]

 [[375  83]]

 [[374  82]]

 [[372  82]]

 [[368  78]]

 [[368  76]]

 [[367  75]]

 [[368  74]]

 [[368  72]]

 [[372  68]]]"
